Rank,score,ADR,intr_drugs,intr_support,intr_conf,drug1,d1_support,d1_conf,drug2,d2_support,d2_conf
1607,0.001168453,[Plateletcountdecreased],[COPEGUS] [PEGASYS],14,7.82123,[COPEGUS],14,7.1066,[PEGASYS],41,8.28283
1608,0.001160234,[Coronaryarterydisease] [Atrialfibrillation],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],10,1.5873,[AVANDIA],73,1.4898
1609,0.001147811,[Visualimpairment],[SOLOSTAR] [LANTUSSOLOSTAR],24,5.35714,[LANTUSSOLOSTAR],25,5.33049,[SOLOSTAR],24,5.15021
1610,0.001121576,[Myocardialinfarction] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],56,9.2869,[AVANDIA],440,8.97959,[AVANDAMET],59,9.36508
1611,0.001112356,[Myalgia],[AMLODIPINE] [SIMVASTATIN],12,8.05369,[SIMVASTATIN],253,12.9478,[AMLODIPINE],34,2.46377
1612,0.001081251,[Hypertension],[AVANDAMET] [AVANDIA],14,2.32172,[AVANDAMET],14,2.22222,[AVANDIA],108,2.20408
1613,0.001020615,[Death],[SOLOSTAR] [LANTUSSOLOSTAR],11,2.45536,[LANTUSSOLOSTAR],11,2.34542,[SOLOSTAR],11,2.36052
1614,0.001020615,[Conditionaggravated],[SOLOSTAR] [LANTUSSOLOSTAR],11,2.45536,[SOLOSTAR],11,2.36052,[LANTUSSOLOSTAR],11,2.34542
1615,9.97E-04,[Cardiacfailurecongestive],[REVATIO] [LETAIRIS],12,2.02361,[REVATIO],25,2.45821,[LETAIRIS],44,1.30101
1616,9.63E-04,[Blindness],[SOLOSTAR] [LANTUSSOLOSTAR],22,4.91071,[LANTUSSOLOSTAR],23,4.90405,[SOLOSTAR],22,4.72103
1617,9.43E-04,[Myocardialinfarction] [Arteriosclerosiscoronaryartery],[ASPIRIN] [AVANDIA],10,1.16686,[ASPIRIN],11,0.368633,[AVANDIA],73,1.4898
1618,9.16E-04,[Oedemaperipheral],[LETAIRIS] [ADCIRCA],24,3.19574,[LETAIRIS],117,3.45949,[ADCIRCA],31,2.72408
1619,8.02E-04,[Arteriosclerosiscoronaryartery],[ASPIRIN] [AVANDIA],14,1.63361,[ASPIRIN],16,0.536193,[AVANDIA],113,2.30612
1620,7.81E-04,[Myocardialinfarction] [Cardiacfailurecongestive],[PLAVIX] [AVANDIA],28,5.65657,[PLAVIX],31,1.88335,[AVANDIA],440,8.97959
1621,7.77E-04,[Neutropenia],[REVLIMID] [DEXAMETHASONE],16,2.92505,[REVLIMID],31,1.85296,[DEXAMETHASONE],60,3.76176
1622,7.68E-04,[Paininextremity],[LETAIRIS] [ADCIRCA],10,1.33156,[ADCIRCA],15,1.3181,[LETAIRIS],40,1.18273
1623,5.81E-04,[Pulmonaryoedema] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],10,1.5873,[AVANDIA],79,1.61224
1624,5.74E-04,[Fall],[FOLICACID] [METHOTREXATE],11,2.91005,[METHOTREXATE],36,2.25282,[FOLICACID],37,3.42276
1625,4.73E-04,[Diarrhoea],[REMODULIN] [ADCIRCA],11,5,[ADCIRCA],44,3.86643,[REMODULIN],57,6.01266
1626,4.68E-04,[Fall],[METHOTREXATE] [HUMIRA],12,3.25203,[METHOTREXATE],36,2.25282,[HUMIRA],129,4.11877
1627,4.63E-04,[Acutecoronarysyndrome],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDIA],72,1.46939,[AVANDAMET],11,1.74603
1628,4.26E-04,[Plasmacellmyeloma],[VELCADE] [DEXAMETHASONE],10,5.18135,[VELCADE],17,4.49735,[DEXAMETHASONE],92,5.76802
1629,4.12E-04,[Malaise],[SOLOSTAR] [LANTUSSOLOSTAR],16,3.57143,[SOLOSTAR],16,3.43348,[LANTUSSOLOSTAR],17,3.62473
1630,3.81E-04,[Cerebrovascularaccident],[LIPITOR] [AVANDIA],10,11.9048,[AVANDIA],986,20.1224,[LIPITOR],46,3.42517
1631,3.21E-04,[Fall],[SOLOSTAR] [LANTUSSOLOSTAR],15,3.34821,[SOLOSTAR],15,3.21888,[LANTUSSOLOSTAR],16,3.41151
1632,2.72E-04,[Vasculargraft],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],10,1.5873,[AVANDIA],82,1.67347
1633,2.49E-04,[Rash],[COPEGUS] [PEGASYS],15,8.37989,[PEGASYS],45,9.09091,[COPEGUS],15,7.61421
1634,2.19E-04,[Dyspnoea] [Fatigue],[LETAIRIS] [ADCIRCA],11,1.46471,[LETAIRIS],50,1.47842,[ADCIRCA],16,1.40598
1635,1.32E-04,[Pneumonia],[SOLOSTAR] [LANTUSSOLOSTAR],13,2.90179,[LANTUSSOLOSTAR],13,2.77185,[SOLOSTAR],14,3.00429
1636,1.32E-04,[Surgery],[SOLOSTAR] [LANTUSSOLOSTAR],13,2.90179,[SOLOSTAR],14,3.00429,[LANTUSSOLOSTAR],13,2.77185
1637,9.27E-05,[Fatigue],[REMODULIN] [LETAIRIS],12,3.20856,[LETAIRIS],120,3.5482,[REMODULIN],27,2.8481
1638,7.35E-05,[Diarrhoea],[REVATIO] [LETAIRIS],18,3.03541,[REVATIO],36,3.53982,[LETAIRIS],85,2.51331
1639,7.28E-05,[Pleuraleffusion] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDIA],84,1.71429,[AVANDAMET],10,1.5873
1640,2.09E-05,[Anaemia],[COPEGUS] [PEGASYS],31,17.3184,[PEGASYS],86,17.3737,[COPEGUS],34,17.2589
1641,1.15E-06,[Myocardialischaemia],[AVANDAMET] [AVANDIA],19,3.15091,[AVANDAMET],19,3.01587,[AVANDIA],161,3.28571
1642,0,[Acutekidneyinjury],[IOXITALAMATE] [CLORETODESDIOBAXTER],295,98.3333,[CLORETODESDIOBAXTER],295,98.3333,[IOXITALAMATE],295,98.3333
1643,-1.83E-05,[Pulmonaryarterialhypertension],[REMODULIN] [LETAIRIS],16,4.27807,[REMODULIN],61,6.4346,[LETAIRIS],72,2.12892
1644,-6.74E-05,[Pain],[LETAIRIS] [ADCIRCA],11,1.46471,[ADCIRCA],16,1.40598,[LETAIRIS],52,1.53755
1645,-6.80E-05,[Myocardialischaemia],[PLAVIX] [AVANDIA],10,2.0202,[PLAVIX],13,0.789793,[AVANDIA],161,3.28571
1646,-8.47E-05,[Dehydration],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],16,2.66667,[EXTRANEAL],18,2.22497,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],104,3.12876
1647,-9.82E-05,[Nausea],[LETAIRIS] [ADCIRCA],23,3.06258,[LETAIRIS],92,2.72028,[ADCIRCA],39,3.42707
1648,-1.03E-04,[Injury],[PLAVIX] [ASPIRIN],12,2.15054,[PLAVIX],64,3.88821,[ASPIRIN],15,0.502681
1649,-1.03E-04,[Cerebrovascularaccident],[ALTACE] [AVANDIA],10,14.7059,[AVANDIA],986,20.1224,[ALTACE],11,9.32203
1650,-1.29E-04,[Bloodglucoseabnormal],[SOLOSTAR] [LANTUSSOLOSTAR],10,2.23214,[SOLOSTAR],10,2.14592,[LANTUSSOLOSTAR],11,2.34542
1651,-1.29E-04,[Roadtrafficaccident],[SOLOSTAR] [LANTUSSOLOSTAR],10,2.23214,[LANTUSSOLOSTAR],11,2.34542,[SOLOSTAR],10,2.14592
1652,-2.48E-04,[Cerebrovascularaccident],[LISINOPRIL] [METOPROLOL],10,5.58659,[LISINOPRIL],97,6.62568,[METOPROLOL],47,4.60784
1653,-2.75E-04,[Coronaryarterydisease] [Cardiacfailurecongestive],[ASPIRIN] [AVANDIA],32,3.73396,[ASPIRIN],32,1.07239,[AVANDIA],323,6.59184
1654,-3.34E-04,[Haemoglobindecreased],[COPEGUS] [PEGASYS],10,5.58659,[PEGASYS],28,5.65657,[COPEGUS],11,5.58376
1655,-3.47E-04,[Myocardialinfarction],[SOLOSTAR] [LANTUSSOLOSTAR],19,4.24107,[LANTUSSOLOSTAR],21,4.47761,[SOLOSTAR],19,4.07725
1656,-3.63E-04,[Nasalcongestion],[LETAIRIS] [ADCIRCA],16,2.13049,[LETAIRIS],94,2.77942,[ADCIRCA],18,1.58172
1657,-4.04E-04,[Malaise],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],10,1.66667,[EXTRANEAL],11,1.3597,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],69,2.07581
1658,-4.62E-04,[Hospitalisation],[SOLOSTAR] [LANTUSSOLOSTAR],18,4.01786,[SOLOSTAR],19,4.07725,[LANTUSSOLOSTAR],19,4.05117
1659,-5.11E-04,[Cerebrovascularaccident] [Cardiacfailurecongestive],[AVANDAMET] [AVANDIA],14,2.32172,[AVANDIA],124,2.53061,[AVANDAMET],14,2.22222
1660,-5.78E-04,[Death],[ADCIRCA] [TRACLEER],18,11.25,[TRACLEER],143,15.4762,[ADCIRCA],82,7.20562
1661,-5.91E-04,[Pulmonaryarterialhypertension],[LETAIRIS] [ADCIRCA],19,2.52996,[LETAIRIS],72,2.12892,[ADCIRCA],35,3.07557
1662,-7.21E-04,[Cardiomyopathy],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],12,1.90476,[AVANDIA],77,1.57143
1663,-7.40E-04,[Glycosylatedhaemoglobinincreased],[SOLOSTAR] [LANTUSSOLOSTAR],15,3.34821,[SOLOSTAR],16,3.43348,[LANTUSSOLOSTAR],16,3.41151
1664,-7.78E-04,[Thrombocytopenia],[COPEGUS] [PEGASYS],12,6.70391,[COPEGUS],14,7.1066,[PEGASYS],32,6.46465
1665,-8.12E-04,[Sepsis],[REVLIMID] [DEXAMETHASONE],11,2.01097,[DEXAMETHASONE],44,2.75862,[REVLIMID],25,1.49432
1666,-8.55E-04,[Pain],[FOLICACID] [METHOTREXATE],14,3.7037,[FOLICACID],33,3.05273,[METHOTREXATE],73,4.56821
1667,-0.001045805,[Bloodglucosedecreased],[SOLOSTAR] [LANTUSSOLOSTAR],23,5.13393,[SOLOSTAR],25,5.36481,[LANTUSSOLOSTAR],24,5.11727
1668,-0.001057432,[Chestpain],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],10,1.66667,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],70,2.1059,[EXTRANEAL],12,1.48331
1669,-0.001091384,[Myocardialinfarction] [Coronaryarterydisease] [Cardiacfailurecongestive],[ASPIRIN] [AVANDIA],13,1.51692,[AVANDIA],177,3.61224,[ASPIRIN],13,0.435657
1670,-0.001111572,[Bloodglucoseincreased] [Bloodglucosedecreased],[SOLOSTAR] [LANTUSSOLOSTAR],11,2.45536,[LANTUSSOLOSTAR],12,2.55864,[SOLOSTAR],12,2.57511
1671,-0.001123278,[Syncope],[LETAIRIS] [ADCIRCA],20,2.66312,[ADCIRCA],33,2.89982,[LETAIRIS],90,2.66115
1672,-0.001145936,[Hypertension],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],11,1.83333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],73,2.19615,[EXTRANEAL],14,1.73053
1673,-0.001150294,[Pneumonia],[REMODULIN] [LETAIRIS],16,4.27807,[REMODULIN],43,4.53587,[LETAIRIS],144,4.25784
1674,-0.001202178,[Oedema],[LETAIRIS] [ADCIRCA],12,1.59787,[ADCIRCA],19,1.6696,[LETAIRIS],60,1.7741
1675,-0.001321502,[Chestpain],[REVATIO] [LETAIRIS],13,2.19224,[LETAIRIS],81,2.39503,[REVATIO],23,2.26155
1676,-0.001408927,[Dyspnoea],[REMODULIN] [LETAIRIS],52,13.9037,[REMODULIN],136,14.346,[LETAIRIS],465,13.7493
1677,-0.001412677,[Coronaryarterydisease] [Cardiacfailurecongestive],[PLAVIX] [AVANDIA],16,3.23232,[AVANDIA],323,6.59184,[PLAVIX],16,0.972054
1678,-0.001443419,[Cardiorespiratoryarrest],[AVANDAMET] [AVANDIA],10,1.65837,[AVANDAMET],10,1.5873,[AVANDIA],101,2.06122
1679,-0.00145489,[Pyrexia],[LETAIRIS] [ADCIRCA],11,1.46471,[ADCIRCA],26,2.28471,[LETAIRIS],37,1.09403
1680,-0.001455783,[Type2diabetesmellitus],[ASPIRIN] [LIPITOR],26,18.3099,[LIPITOR],558,41.5488,[ASPIRIN],31,1.03887
1681,-0.001462521,[Dyspnoea],[ADCIRCA] [WARFARIN],10,10.989,[ADCIRCA],148,13.0053,[WARFARIN],84,9.32297
1682,-0.001474282,[Fluidretention],[ADCIRCA] [TYVASO],11,4.18251,[TYVASO],36,4.27046,[ADCIRCA],50,4.39367
1683,-0.001523381,[Hypotension],[LETAIRIS] [ADCIRCA],16,2.13049,[ADCIRCA],28,2.46046,[LETAIRIS],72,2.12892
1684,-0.001527472,[Fluidretention],[LETAIRIS] [ADCIRCA],32,4.26099,[ADCIRCA],50,4.39367,[LETAIRIS],150,4.43525
1685,-0.001643153,[Transientischaemicattack],[ASPIRIN] [AVANDIA],10,1.16686,[ASPIRIN],29,0.97185,[AVANDIA],90,1.83673
1686,-0.001659312,[Myocardialinfarction] [Cerebrovascularaccident],[AVANDAMET] [AVANDIA],14,2.32172,[AVANDIA],137,2.79592,[AVANDAMET],14,2.22222
1687,-0.001673761,[Nausea],[FOLICACID] [METHOTREXATE],10,2.6455,[FOLICACID],28,2.59019,[METHOTREXATE],49,3.06633
1688,-0.00175618,[Urinarytractinfection],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],11,1.83333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],73,2.19615,[EXTRANEAL],15,1.85414
1689,-0.001874938,[Malaise],[LETAIRIS] [TYVASO],21,4.62555,[LETAIRIS],174,5.14488,[TYVASO],38,4.50771
1690,-0.00196774,[Dyspnoea],[LETAIRIS] [VELETRI],14,13.5922,[LETAIRIS],465,13.7493,[VELETRI],39,13.8298
1691,-0.002017504,[Neoplasmmalignant],[SOLOSTAR] [LANTUSSOLOSTAR],12,2.67857,[LANTUSSOLOSTAR],14,2.98507,[SOLOSTAR],13,2.7897
1692,-0.002026467,[Malaise],[LETAIRIS] [ADCIRCA],31,4.12783,[LETAIRIS],174,5.14488,[ADCIRCA],41,3.60281
1693,-0.002070063,[Dyspnoea],[LETAIRIS] [ORENITRAM],17,13.9344,[ORENITRAM],24,14.5455,[LETAIRIS],465,13.7493
1694,-0.002096364,[Pyrexia],[REVLIMID] [DEXAMETHASONE],10,1.82815,[REVLIMID],25,1.49432,[DEXAMETHASONE],44,2.75862
1695,-0.002124915,[Oedemaperipheral],[REVATIO] [LETAIRIS],14,2.36088,[LETAIRIS],117,3.45949,[REVATIO],19,1.86824
1696,-0.002222651,[Drugdoseomission],[REMODULIN] [LETAIRIS],11,2.94118,[REMODULIN],66,6.96203,[LETAIRIS],30,0.887049
1697,-0.002247547,[Malaise],[ADCIRCA] [TYVASO],10,3.80228,[ADCIRCA],41,3.60281,[TYVASO],38,4.50771
1698,-0.00227403,[Myocardialinfarction],[ASPIRIN] [RAMIPRIL],13,8.55263,[RAMIPRIL],23,2.75779,[ASPIRIN],474,15.8847
1699,-0.002360264,[Gastrointestinalhaemorrhage] [Multipleinjuries],[PLAVIX] [ASPIRIN],10,1.79211,[PLAVIX],194,11.7861,[ASPIRIN],10,0.335121
1701,-0.002764294,[Fatigue],[LETAIRIS] [ADCIRCA],23,3.06258,[LETAIRIS],120,3.5482,[ADCIRCA],36,3.16344
1702,-0.002767439,[Neutropenia],[COPEGUS] [PEGASYS],10,5.58659,[COPEGUS],12,6.09137,[PEGASYS],28,5.65657
1703,-0.003087591,[Death],[ADCIRCA] [TYVASO],24,9.12548,[ADCIRCA],82,7.20562,[TYVASO],100,11.8624
1704,-0.003178508,[Myalgia],[OMEPRAZOLE] [SIMVASTATIN],14,6.19469,[OMEPRAZOLE],33,1.91194,[SIMVASTATIN],253,12.9478
1705,-0.003432722,[Type2diabetesmellitus],[PLAVIX] [LIPITOR],11,12.6437,[PLAVIX],14,0.850547,[LIPITOR],558,41.5488
1707,-0.003551023,[Multipleinjuries],[PLAVIX] [ASPIRIN],14,2.50896,[ASPIRIN],14,0.469169,[PLAVIX],332,20.1701
1708,-0.003807488,[Fluidretention],[LETAIRIS] [TYVASO],18,3.96476,[TYVASO],36,4.27046,[LETAIRIS],150,4.43525
1709,-0.003851494,[Offlabeluse],[RIBAVIRIN] [SIMEPREVIR],13,9.42029,[RIBAVIRIN],36,3.73444,[SIMEPREVIR],38,17.2727
1710,-0.003893015,[Myalgia],[ASPIRIN] [SIMVASTATIN],13,4.0625,[ASPIRIN],28,0.938338,[SIMVASTATIN],253,12.9478
1711,-0.003911869,[Pneumonia],[LETAIRIS] [ADCIRCA],31,4.12783,[ADCIRCA],55,4.83304,[LETAIRIS],144,4.25784
1712,-0.003916392,[Myocardialinfarction],[ASPIRIN] [AMLODIPINE],12,7.31707,[AMLODIPINE],29,2.10145,[ASPIRIN],474,15.8847
1713,-0.0039518,[Fluidretention],[REMODULIN] [LETAIRIS],16,4.27807,[REMODULIN],47,4.95781,[LETAIRIS],150,4.43525
1714,-0.004039908,[Cerebrovascularaccident],[ATENOLOL] [AVANDIA],12,10.084,[AVANDIA],986,20.1224,[ATENOLOL],24,3.08483
1715,-0.004401734,[Pyrexia],[RIBAVIRIN] [PEGASYS],10,5.46448,[RIBAVIRIN],82,8.50622,[PEGASYS],19,3.83838
1716,-0.004483748,[Dyspnoea],[LETAIRIS] [ADCIRCA],97,12.9161,[ADCIRCA],148,13.0053,[LETAIRIS],465,13.7493
1717,-0.004497126,[Oedemaperipheral],[LETAIRIS] [TYVASO],13,2.86344,[LETAIRIS],117,3.45949,[TYVASO],27,3.20285
1718,-0.004623598,[Fatigue],[ASPIRIN] [SIMVASTATIN],20,6.25,[ASPIRIN],72,2.41287,[SIMVASTATIN],255,13.0502
1720,-0.004827026,[Whitebloodcellcountdecreased],[COPEGUS] [PEGASYS],15,8.37989,[PEGASYS],48,9.69697,[COPEGUS],16,8.12183
1721,-0.004839522,[Rash],[PEGASYS] [INCIVO],10,13.3333,[PEGASYS],45,9.09091,[INCIVO],33,19.0751
1723,-0.005032387,[Offlabeluse],[SOFOSBUVIR] [RIBAVIRIN],12,11.8812,[SOFOSBUVIR],56,23.7288,[RIBAVIRIN],36,3.73444
1724,-0.005390893,[Pain] [Anxiety] [Economicproblem],[ANDROGEL] [TESTIM],13,28.8889,[ANDROGEL],92,26.7442,[TESTIM],29,32.2222
1725,-0.005510439,[Death],[REVATIO] [COUMADIN],11,7.85714,[REVATIO],110,10.8161,[COUMADIN],69,6.38298
1726,-0.005610252,[Pneumonia],[REMODULIN] [REVATIO],10,4.83092,[REMODULIN],43,4.53587,[REVATIO],66,6.48968
1728,-0.005869708,[Cardiacfailurecongestive],[LOPRESSOR] [AVANDIA],23,15.1316,[LOPRESSOR],24,10.5727,[AVANDIA],1052,21.4694
1729,-0.006129413,[Cerebrovascularaccident],[LASIX] [AVANDIA],22,9.20502,[AVANDIA],986,20.1224,[LASIX],36,3.00501
1731,-0.006658215,[Drugineffective],[OLYSIO] [SOVALDI],33,12.1324,[SOVALDI],99,15.7895,[OLYSIO],35,10.1744
1732,-0.006697248,[Dizziness],[REMODULIN] [LETAIRIS],10,2.6738,[LETAIRIS],134,3.96215,[REMODULIN],28,2.95359
1733,-0.006782915,[Atrialfibrillation],[ASPIRIN] [AVANDIA],14,1.63361,[AVANDIA],163,3.32653,[ASPIRIN],55,1.84316
1735,-0.006972218,[Malaise],[REMODULIN] [LETAIRIS],11,2.94118,[LETAIRIS],174,5.14488,[REMODULIN],26,2.74262
1736,-0.007328081,[Infection],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],17,2.83333,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],94,2.82792,[EXTRANEAL],39,4.82077
1738,-0.007563684,[Pneumonia],[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [EXTRANEAL],29,4.83333,[EXTRANEAL],40,4.94438,[DIANEALLOWCALCIUMPERITONEALDIALYSISSOLUTIONWITHDEXTROSE],215,6.46811
1740,-0.008044554,[Anaemia],[PEGASYS] [VICTRELIS],14,20.8955,[PEGASYS],86,17.3737,[VICTRELIS],32,26.4463
1741,-0.008169767,[Rash],[RIBAVIRIN] [PEGINTERFERONALFA2A],10,7.04225,[PEGINTERFERONALFA2A],10,6.09756,[RIBAVIRIN],98,10.166
1742,-0.008358606,[Rash],[RIBAVIRIN] [PEGASYS],16,8.74317,[PEGASYS],45,9.09091,[RIBAVIRIN],98,10.166
1743,-0.008755691,[Dyspnoea],[LETAIRIS] [TYVASO],62,13.6564,[TYVASO],130,15.4211,[LETAIRIS],465,13.7493
1744,-0.00901864,[Dyspnoea],[REMODULIN] [ADCIRCA],28,12.7273,[ADCIRCA],148,13.0053,[REMODULIN],136,14.346
1745,-0.009488536,[Myocardialinfarction] [Cardiacfailurecongestive],[NITROGLYCERIN] [AVANDIA],10,4.69484,[AVANDIA],440,8.97959,[NITROGLYCERIN],10,3.67647
1746,-0.009833514,[Malaise],[REVATIO] [LETAIRIS],16,2.69815,[LETAIRIS],174,5.14488,[REVATIO],30,2.94985
1747,-0.010166649,[Nausea],[OLYSIO] [SOVALDI],17,6.25,[SOVALDI],48,7.6555,[OLYSIO],24,6.97674
1748,-0.010439044,[Cerebrovascularaccident],[AVANDAMET] [AVANDIA],105,17.4129,[AVANDIA],986,20.1224,[AVANDAMET],107,16.9841
1749,-0.010464308,[Death],[PLAVIX] [ASPIRIN],15,2.68817,[PLAVIX],77,4.67801,[ASPIRIN],97,3.25067
1751,-0.01125148,[Cerebrovascularaccident],[METOPROLOL] [AVANDIA],20,9.34579,[AVANDIA],986,20.1224,[METOPROLOL],47,4.60784
1753,-0.011893973,[Dyspnoea],[SILDENAFIL] [TRACLEER],19,9.35961,[TRACLEER],102,11.039,[SILDENAFIL],44,10.1617
1754,-0.011937217,[Death],[VELCADE] [DEXAMETHASONE],16,8.29016,[VELCADE],40,10.582,[DEXAMETHASONE],138,8.65204
1755,-0.012190105,[Anaemia],[RIBAVIRIN] [INCIVO],16,18.1818,[INCIVO],35,20.2312,[RIBAVIRIN],180,18.6722
1757,-0.013420146,[Fatigue],[OLYSIO] [SOVALDI],14,5.14706,[OLYSIO],18,5.23256,[SOVALDI],54,8.61244
1758,-0.013508191,[Cerebrovascularaccident],[COREG] [AVANDIA],15,11.3636,[AVANDIA],986,20.1224,[COREG],21,7.55396
1761,-0.015049692,[Anaemia],[SOFOSBUVIR] [RIBAVIRIN],10,9.90099,[SOFOSBUVIR],16,6.77966,[RIBAVIRIN],180,18.6722
1762,-0.01526783,[Whitebloodcellcountdecreased],[PEGINTRON] [REBETOL],10,9.34579,[REBETOL],12,6.52174,[PEGINTRON],49,17.8832
1763,-0.015352231,[Myocardialinfarction],[ASPIRIN] [ATORVASTATIN],11,5.94595,[ATORVASTATIN],32,3.86007,[ASPIRIN],474,15.8847
1764,-0.016990723,[Cerebrovascularaccident],[TOPROLXL] [AVANDIA],21,11.1702,[AVANDIA],986,20.1224,[TOPROLXL],26,8.125
1765,-0.017348237,[Myocardialinfarction] [Economicproblem],[ANDROGEL] [TESTIM],11,24.4444,[ANDROGEL],82,23.8372,[TESTIM],26,28.8889
1766,-0.017374504,[Death],[TRACLEER] [COUMADIN],14,7.95455,[TRACLEER],143,15.4762,[COUMADIN],69,6.38298
1768,-0.01832528,[Anaemia],[RIBAVIRIN] [SOVALDI],10,4.65116,[SOVALDI],20,3.18979,[RIBAVIRIN],180,18.6722
1769,-0.018878636,[Pain],[ANDRODERM] [ANDROGEL],13,44.8276,[ANDRODERM],14,34.1463,[ANDROGEL],209,60.7558
1770,-0.019284775,[Cerebrovascularaccident],[LOPRESSOR] [AVANDIA],15,9.86842,[AVANDIA],986,20.1224,[LOPRESSOR],16,7.04846
1771,-0.019603314,[Dyspnoea],[LETAIRIS] [SILDENAFIL],11,9.64912,[SILDENAFIL],44,10.1617,[LETAIRIS],465,13.7493
1772,-0.019720926,[Plateletcountdecreased],[PEGINTRON] [REBETOL],15,14.0187,[PEGINTRON],79,28.8321,[REBETOL],15,8.15217
1773,-0.020975646,[Anaemia],[RIBAVIRIN] [PEGASYS],29,15.847,[PEGASYS],86,17.3737,[RIBAVIRIN],180,18.6722
1774,-0.021542747,[Cardiacfailurecongestive],[NITROGLYCERIN] [AVANDIA],25,11.7371,[NITROGLYCERIN],25,9.19118,[AVANDIA],1052,21.4694
1775,-0.021620101,[Death],[REMODULIN] [LETAIRIS],23,6.14973,[LETAIRIS],234,6.91898,[REMODULIN],104,10.9705
1776,-0.021821588,[Death],[REVATIO] [LETAIRIS],36,6.07083,[REVATIO],110,10.8161,[LETAIRIS],234,6.91898
1778,-0.024167442,[Pain],[ANDROGEL] [AXIRON],12,41.3793,[ANDROGEL],209,60.7558,[AXIRON],15,29.4118
1779,-0.025204994,[Death],[REMODULIN] [ADCIRCA],13,5.90909,[ADCIRCA],82,7.20562,[REMODULIN],104,10.9705
1780,-0.025371782,[Death],[LETAIRIS] [TYVASO],27,5.94714,[LETAIRIS],234,6.91898,[TYVASO],100,11.8624
1781,-0.025505718,[Myocardialinfarction],[AVANDARYL] [AVANDIA],36,42.8571,[AVANDIA],2411,49.2041,[AVANDARYL],37,42.0455
1782,-0.026164195,[Myocardialinfarction],[AVANDAMET] [AVANDIA],256,42.4544,[AVANDAMET],261,41.4286,[AVANDIA],2411,49.2041
1783,-0.026215279,[Cerebrovascularaccident],[NITROGLYCERIN] [AVANDIA],21,9.85916,[AVANDIA],986,20.1224,[NITROGLYCERIN],23,8.45588
1784,-0.026347174,[Anaemia],[SOVRIAD] [PEGASYS],12,18.1818,[PEGASYS],86,17.3737,[SOVRIAD],39,25.4902
1785,-0.027429646,[Death],[LETAIRIS] [VENTAVIS],12,15.7895,[LETAIRIS],234,6.91898,[VENTAVIS],158,45.4023
1786,-0.027441666,[Death],[REVLIMID] [DEXAMETHASONE],54,9.87203,[REVLIMID],339,20.263,[DEXAMETHASONE],138,8.65204
1788,-0.028749188,[Death],[LETAIRIS] [ADCIRCA],31,4.12783,[LETAIRIS],234,6.91898,[ADCIRCA],82,7.20562
1789,-0.029111541,[Death],[REVATIO] [TYVASO],15,8.28729,[REVATIO],110,10.8161,[TYVASO],100,11.8624
1791,-0.033390869,[Pain] [Anxiety],[ANDROGEL] [TESTIM],15,33.3333,[ANDROGEL],123,35.7558,[TESTIM],34,37.7778
1792,-0.036210746,[Death],[REMODULIN] [REVATIO],15,7.24638,[REVATIO],110,10.8161,[REMODULIN],104,10.9705
1793,-0.037547851,[Anxiety],[ANDROGEL] [TESTIM],16,35.5556,[ANDROGEL],124,36.0465,[TESTIM],39,43.3333
1795,-0.044743532,[Death],[MEKINIST] [TAFINLAR],15,18.9873,[TAFINLAR],32,24.2424,[MEKINIST],25,22.9358
1796,-0.046322339,[Anaemia],[PEGINTRON] [REBETOL],20,18.6916,[REBETOL],39,21.1957,[PEGINTRON],73,26.6423
1798,-0.073832503,[Myocardialinfarction],[ANDROGEL] [TESTIM],12,26.6667,[ANDROGEL],121,35.1744,[TESTIM],30,33.3333
